file_name,x,y,z,node_x,line_id,point_id,degree_x,vol_cc_x,avg_PK_Of_element_x,element_connectivity_x,Unnamed: 0_y,cc_length_(um),cc_vol_from_img_(um3),branches,nodes,edges,cc_average_degree_excludeFreeEnds,cc_max_PK,cc_average_connectivity,diameter,element_length_(um),element_average_width,element_Volume_Voxel,x_x,y_x,z_x,width_(um),x_pixel,y_pixel,z_pixel,distance,x_y,y_y,z_y,node_y,degree_y,cc_y,vol_cc_y,avg_PK_Of_element_y,element_connectivity_y,coeff_of_variance_cc,coeff_of_variance_line_id,density,pathLength,clustering_coefficient,matching_index,cc_center_x,cc_center_y,cc_center_z,center_x,center_y,center_z,distance_to_center,order,Angle_Flag,degree_distribution_0,degree_distribution_1,degree_distribution_2,degree_distribution_3,degree_distribution_4,degree_distribution_5,degree_distribution_6,degree_distribution_7,degree_distribution_8,degree_distribution_9,degree_distribution_10,degree_distribution_11,cell_group
Tol1-2_Subset_1.tif,9.36,2.912,12.5,0,140,2,1,0.03245,1,1,2,0.208,0.03245,1,2,1,0,2,0,0.445687796,0.208,0.148916667,0.030974667,9.36,2.912,12.5,0.12575,90,115,25,10.67013252,9.36,2.912,12.5,0,1,1,0.03245,1,1,65.78602543,164.3905223,1,1,0,0,9.36,2.808,12.5,9.36,2.808,12.5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Tol1-2_Subset_2.tif,8.32,2.288,10,2,139,6,1,0.2055,1,1,9,0.87673,0.2055,1,2,1,0,2,0,0.546296023,0.876723327,0.213117143,0.186844771,8.32,2.288,10,0.16085,80,121,20,8.411896338,8.32,2.288,10,2,1,2,0.2055,1,1,45.286222,55.23619519,1,1,0,0,8.356865,2.6,9.75,8.356865,2.6,9.75,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Tol1-2_Subset_5.tif,8.216,7.904,9,4,134,17,1,1.68189,2,0.5,203,7.58906,1.68189,5,8,7,1.125,9,0.888888889,0.531202194,2.417757157,0.224338333,0.542395611,8.216,7.904,9,0.104,79,67,18,7.708866583,8.216,7.904,9,4,1,5,1.68189,2,0.5,80.98871943,65.67316041,0.25,2.321428571,0,0.226190476,9.26006,9.048,7.75,8.60752,8.632,8.5,1.077666206,5,0,0,5,0,3,0,0,0,0,0,0,0,0,0
Tol1-2_Subset_6.tif,3.432,7.696,9,5,137,2,1,0.09194,1,1,224,0.55292,0.09194,1,2,1,0,2,0,0.460125348,0.552922602,0.26216,0.144954189,3.432,7.696,9,0.18685,33,69,18,9.434998675,3.432,7.696,9,5,1,6,0.09194,1,1,183.2016399,110.1590851,1,1,0,0,3.484,7.8,8.75,3.484,7.8,8.75,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Tol1-2_Subset_3.tif,4.368,9.568,8.5,7,131,11,1,5.25658,2,0.5,52,25.18028,5.25658,7,14,16,1.785714286,16,0.56,0.515556683,1.964711403,0.417616667,0.820496227,4.368,9.568,8.5,0.19516,42,51,17,9.32947244,4.368,9.568,8.5,7,1,3,5.25658,2,0.5,42.8279196,56.16737042,0.175824176,2.681318681,0.090909091,0.178571429,4.29061,10.96692,6.12037,4.108,10.14,8.11111,2.163374412,15,0,0,7,0,3,4,0,0,0,0,0,0,0,0
Tol1-2_Subset_7.tif,6.344,9.36,8.5,8,136,9,1,0.37315,1,1,234,1.18147,0.37315,1,2,1,0,2,0,0.634140416,1.181468511,0.308435,0.36440624,6.344,9.36,8.5,0.04096,61,53,17,8.396510704,6.344,9.36,8.5,8,1,7,0.37315,1,1,38.18453823,66.17509031,1,1,0,0,6.188,9.828,8.25,6.188,9.828,8.25,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Tol1-2_Subset_8.tif,6.552,9.048,8.5,9,138,5,1,0.17846,1,1,240,0.53773,0.17846,1,2,1,0,2,0,0.650044923,0.537734667,0.261483333,0.140608653,6.552,9.048,8.5,0.17726,63,56,17,8.164662394,6.552,9.048,8.5,9,1,8,0.17846,1,1,47.8775151,47.73029822,1,1,0,0,6.5,8.788,8.5,6.5,8.788,8.5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Tol1-2_Subset_9.tif,6.864,11.44,7.5,16,121,4,1,21.17232,2,0.5,717,81.7968,21.17232,22,53,61,1.886792453,6,0.53,0.574078295,1.302139523,0.374304,0.487396032,6.864,11.44,7.5,0.39681,66,33,15,8.906300691,6.864,11.44,7.5,16,1,9,21.17232,2,0.5,115.3540527,51.69302822,0.044267054,8.090711176,0.096774194,0.035195936,6.396,6.9679,4.75,7.089335,11.613335,6.916665,5.172544537,22,0,0,22,0,26,4,0,1,0,0,0,0,0,0
Tol1-2_Subset_4.tif,3.432,9.984,7.5,19,124,20,1,2.08208,2,0.5,158,7.37666,2.08208,2,4,4,1.5,6,0.666666667,0.599478873,3.453070134,0.361091429,1.246874027,3.432,9.984,7.5,0.2126,33,47,15,9.424937984,3.432,9.984,7.5,19,1,4,2.08208,2,0.5,36.34637813,133.3559955,0.666666667,1.666666667,0,0.25,2.71724,8.84,7.5,2.95994,9.36,7.703705,0.608932687,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0
Tol1-2_Subset_10.tif,10.816,4.16,7.5,23,128,3,1,0.07571,1,1,721,0.312,0.07571,1,2,1,0,2,0,0.555845873,0.312,0.1830975,0.05712642,10.816,4.16,7.5,0.18132,104,103,15,5.81078308,10.816,4.16,7.5,23,1,10,0.07571,1,1,63.69639833,86.28405401,1,1,0,0,10.66,4.16,7.5,10.66,4.16,7.5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Tol1-2_Subset_11.tif,7.592,11.336,7,26,111,13,1,0.68682,1,1,735,1.82121,0.68682,1,2,1,0,2,0,0.692941406,1.821209926,0.343157143,0.624961195,7.592,11.336,7,0.12847,73,34,14,8.369506557,7.592,11.336,7,26,1,11,0.68682,1,1,45.50040689,50.42476796,1,1,0,0,8.268,11.463665,6.5,8.268,11.463665,6.5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Tol1-2_Subset_12.tif,10.4,9.048,6.5,38,94,4,1,6.11104,2,0.5,841,23.84478,6.11104,5,11,12,1.727272727,4,0.578947368,0.571236517,1.577683279,0.27784,0.438343522,10.4,9.048,6.5,0.20816,100,56,13,6.345045311,10.4,9.048,6.5,38,1,12,6.11104,2,0.5,59.09536756,177.2892027,0.218181818,2.509090909,0,0.196969697,10.868,7.852,4,10.608,9.152,5.75,2.195472614,9,0,0,5,0,5,1,0,0,0,0,0,0,0,0
Tol1-2_Subset_14.tif,8.112,11.96,6,42,105,7,1,0.37315,1,1,932,1.01831,0.37315,1,2,1,0,2,0,0.683056735,1.018306421,0.3459925,0.352326384,8.112,11.96,6,0.21686,78,28,12,8.268680185,8.112,11.96,6,42,1,14,0.37315,1,1,66.40308851,49.1255152,1,1,0,0,8.424,12.22,5.75,8.424,12.22,5.75,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Tol1-2_Subset_13.tif,7.696,2.912,6,48,103,5,1,3.01226,2,0.5,872,10.96089,3.01226,4,6,5,1,6,1,0.591532182,1.043629657,0.319033333,0.332952648,7.696,2.912,6,0.25408,74,115,12,4.618688991,7.696,2.912,6,48,1,13,3.01226,2,0.5,50.26193362,59.54977089,0.333333333,1.933333333,0,0.311111111,9.412,4.42,4.75,7.990665,3.04471,5.666665,2.179883136,4,0,0,4,0,2,0,0,0,0,0,0,0,0,0
Tol1-2_Subset_15.tif,7.072,6.76,5.5,54,34,25,1,2.704,2,0.5,962,8.93897,2.704,4,6,5,1,6,1,0.620604132,4.514030543,0.337675385,1.524277,7.072,6.76,5.5,0.28439,68,78,11,4.478744467,7.072,6.76,5.5,54,1,15,2.704,2,0.5,55.57749571,50.15448031,0.333333333,1.933333333,0,0.311111111,5.72,7.591795,4,6.864,7.591795,4.25,1.170997865,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0
Tol1-2_Subset_17.tif,3.224,1.664,5.5,57,92,3,1,0.29744,1,1,1004,0.63637,0.29744,1,2,1,0,2,0,0.771435991,0.636369529,0.386795,0.246144552,3.224,1.664,5.5,0.22941,31,127,11,7.476856024,3.224,1.664,5.5,57,1,17,0.29744,1,1,56.81267008,55.26959944,1,1,0,0,3.068,1.768,5.25,3.068,1.768,5.25,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Tol1-2_Subset_16.tif,10.92,12.688,5,61,51,3,1,0.67059,1,1,1000,1.56355,0.67059,1,2,1,0,2,0,0.738971533,1.563549807,0.4126525,0.645202737,10.92,12.688,5,0.15862,105,21,10,8.658960677,10.92,12.688,5,61,1,16,0.67059,1,1,49.69033912,49.37534565,1,1,0,0,10.764,12.532,4.25,10.764,12.532,4.25,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Tol1-2_Subset_18.tif,7.28,2.704,4,97,12,10,1,0.97344,2,0.5,1029,4.34667,0.97344,3,4,3,0.75,3,1.333333333,0.53398778,2.481794661,0.361799091,0.897911052,7.28,2.704,4,0.42206,70,117,8,3.384113473,7.28,2.704,4,97,1,18,0.97344,2,0.5,55.75415036,49.81014684,0.5,1.5,0,0.5,6.60796,1.924,2.75,6.76,2.392,3,0.551942172,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0
Tol1-2_Subset_20.tif,9.776,9.152,3.5,103,36,3,1,0.32989,1,1,1069,0.63443,0.32989,1,2,1,0,2,0,0.813669017,0.634434337,0.413125,0.262100685,9.776,9.152,3.5,0.4151,94,55,7,4.675404581,9.776,9.152,3.5,103,1,20,0.32989,1,1,57.51393088,46.61694517,1,1,0,0,9.672,8.996,3.25,9.672,8.996,3.25,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Tol1-2_Subset_22.tif,5.616,10.712,3,111,23,14,1,0.676,1,1,1097,1.72672,0.676,1,2,1,0,2,0,0.706020721,1.726717584,0.331261333,0.571994769,5.616,10.712,3,0.27853,54,40,6,6.922413452,5.616,10.712,3,111,1,22,0.676,1,1,98.28363891,51.85972069,1,1,0,0,5.979795,10.313165,2.75,5.979795,10.313165,2.75,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Tol1-2_Subset_19.tif,3.9173,9.2213,2.8333,112,21,8,3,1.58995,2,0.5,1065,5.00968,1.58995,3,4,3,0.75,3,1.333333333,0.63568476,1.08673399,0.422887778,0.459566522,3.91733,9.22133,2.83333,0.4346,38,54,6,6.834333257,3.9173,9.2213,2.8333,112,3,19,1.58995,2,0.5,37.11092747,59.01338236,0.5,1.5,0,0.5,4.264,9.204,2.98148,3.466665,9.149395,2.666665,0.85897223,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0
Tol1-2_Subset_21.tif,9.256,7.696,3,117,17,12,1,0.84906,1,1,1082,1.53551,0.84906,1,2,1,0,2,0,0.839069482,1.535509647,0.419008462,0.643391535,9.256,7.696,3,0.31391,89,69,6,3.085937135,9.256,7.696,3,117,1,21,0.84906,1,1,51.00667974,50.46109205,1,1,0,0,8.788,7.28,2.75,8.788,7.28,2.75,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Tol1-2_Subset_23.tif,8.216,10.296,2.5,123,24,2,1,0.24336,1,1,1100,0.208,0.24336,1,2,1,0,2,0,1.220528684,0.208,0.295913333,0.061549973,8.216,10.296,2.5,0.31135,79,44,5,5.596817667,8.216,10.296,2.5,123,1,23,0.24336,1,1,49.13525886,50.12807511,1,1,0,0,8.216,10.192,2.5,8.216,10.192,2.5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Tol1-2_Subset_24.tif,5.512,9.568,2.5,127,22,3,1,0.03245,1,1,1104,0.312,0.03245,1,2,1,0,2,0,0.363902562,0.312,0.1907725,0.05952102,5.512,9.568,2.5,0.18938,53,51,5,5.969920602,5.512,9.568,2.5,127,1,24,0.03245,1,1,71.80649293,49.63441006,1,1,0,0,5.512,9.412,2.5,5.512,9.412,2.5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Tol1-2_Subset_26.tif,9.048,4.784,2,136,141,11,1,0.41101,1,1,1123,1.67897,0.41101,1,2,1,0,2,0,0.558289918,1.67897012,0.249064167,0.418171294,9.048,4.784,2,0.21493,87,97,4,0,9.048,4.784,2,136,1,26,0.41101,1,1,51.22749907,369.2112174,1,1,0,0,8.476,4.316,1.75,8.476,4.316,1.75,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Tol1-2_Subset_27.tif,7.592,4.472,2,137,7,6,1,0.22173,1,1,1130,0.86816,0.22173,1,2,1,0,2,0,0.570252768,0.868157838,0.237915714,0.206548392,7.592,4.472,2,0.23673,73,100,4,1.489053391,7.592,4.472,2,137,1,27,0.22173,1,1,57.82122573,55.50434897,1,1,0,0,7.28,4.368,1.75,7.28,4.368,1.75,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Tol1-2_Subset_28.tif,5.2,4.368,2,138,11,27,1,0.93018,1,1,1158,3.50645,0.93018,1,2,1,0,2,0,0.581172067,3.506444317,0.27539,0.9656397,5.2,4.368,2,0.32805,50,101,4,3.870421166,5.2,4.368,2,138,1,28,0.93018,1,1,51.25428889,60.87884727,1,1,0,0,4.16,3.224,1.824075,4.16,3.224,1.824075,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Tol1-2_Subset_29.tif,10.504,3.328,2,139,6,10,1,0.31907,1,1,1169,1.34265,0.31907,1,2,1,0,2,0,0.550068325,1.342649571,0.26936,0.361656088,10.504,3.328,2,0.23594,101,111,4,2.059094947,10.504,3.328,2,139,1,29,0.31907,1,1,52.9826526,50.75289228,1,1,0,0,10.088,3.53996,1.75,10.088,3.53996,1.75,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Tol1-2_Subset_30.tif,9.464,2.912,2,140,13,9,1,0.36774,1,1,1179,1.15505,0.36774,1,2,1,0,2,0,0.636685711,1.155044758,0.226694,0.261841716,9.464,2.912,2,0.15601,91,115,4,1.917665247,9.464,2.912,2,140,1,30,0.36774,1,1,44.17719957,54.76580434,1,1,0,0,8.996,2.6,2,8.996,2.6,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Tol1-2_Subset_31.tif,7.4533,2.184,1.8333,142,3,6,1,0.25418,1,1,1186,0.82201,0.25418,1,2,1,0,2,0,0.627461664,0.822012952,0.35452,0.291420032,7.45333,2.184,1.83333,0.28631,72,122,4,3.054627849,7.4533,2.184,1.8333,142,1,31,0.25418,1,1,63.54194009,58.9506202,1,1,0,0,7.782665,2.34,1.666665,7.782665,2.34,1.666665,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Tol1-2_Subset_25.tif,6.552,6.448,1.5,145,10,6,1,0.11898,1,1,1111,0.77149,0.11898,1,2,1,0,2,0,0.443125651,0.771486664,0.198224286,0.152927393,6.552,6.448,1.5,0.0407,63,81,3,3.041202394,6.552,6.448,1.5,145,1,25,0.11898,1,1,123.5310711,58.77520375,1,1,0,0,6.864,6.292,1.564815,6.864,6.292,1.564815,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Tol1-2_Subset_32.tif,9.568,5.512,1.5,147,9,2,1,0.0703,1,1,1189,0.23586,0.0703,1,2,1,0,2,0,0.616035266,0.235862461,0.233306667,0.055028285,9.568,5.512,1.5,0.20878,92,90,3,1.024882432,9.568,5.512,1.5,147,1,32,0.0703,1,1,81.10282601,217.984691,1,1,0,0,9.516,5.408,1.5,9.516,5.408,1.5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Tol1-2_Subset_33.tif,8.84,3.328,1.5,153,5,5,1,0.11898,1,1,1195,0.63245,0.11898,1,2,1,0,2,0,0.489416879,0.632445994,0.28996,0.18338404,8.84,3.328,1.5,0.18508,85,111,3,1.553447778,8.84,3.328,1.5,153,1,33,0.11898,1,1,42.78472892,88.47559039,1,1,0,0,8.684,3.068,1.5,8.684,3.068,1.5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Tol1-2_Subset_34.tif,3.224,3.12,1.5,154,4,3,1,0.0703,1,1,1199,0.38243,0.0703,1,2,1,0,2,0,0.483789842,0.382425656,0.2130425,0.081472918,3.224,3.12,1.5,0.22209,31,113,3,6.077653495,3.224,3.12,1.5,154,1,34,0.0703,1,1,49.07540186,55.92742927,1,1,0,0,3.12,2.964,1.5,3.12,2.964,1.5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Tol1-2_Subset_35.tif,4.368,1.352,1.5,159,0,9,1,0.16224,1,1,1209,0.95288,0.16224,1,2,1,0,2,0,0.465602091,0.952880614,0.282365,0.269060135,4.368,1.352,1.5,0.17088,42,130,3,5.825034249,4.368,1.352,1.5,159,1,35,0.16224,1,1,53.75915179,55.86425943,1,1,0,0,4.316,0.884,1.5,4.316,0.884,1.5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Tol1-1_Subset_1.tif,21.32,21.424,13.5,0,241,3,1,0.03245,1,1,3,0.312,0.03245,1,2,1,0,2,0,0.363902562,0.312,0.1761275,0.05495178,21.32,21.424,13.5,0.18862,205,45,27,16.08924113,21.32,21.424,13.5,0,1,1,0.03245,1,1,65.78602543,55.13144946,1,1,0,0,21.32,21.268,13.5,21.32,21.268,13.5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
Tol1-1_Subset_2.tif,17.368,22.776,11.5,2,240,2,1,0.09194,1,1,6,0.208,0.09194,1,2,1,0,2,0,0.75019755,0.208,0.24092,0.05011136,17.368,22.776,11.5,0.20592,167,32,23,13.2669478,17.368,22.776,11.5,2,1,2,0.09194,1,1,45.286222,57.99910706,1,1,0,0,17.368,22.672,11.5,17.368,22.672,11.5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Tol1-1_Subset_3.tif,16.744,22.048,9.5,4,238,4,1,0.10816,1,1,11,0.73468,0.10816,1,2,1,0,2,0,0.432951541,0.73467886,0.215396,0.158246888,16.744,22.048,9.5,0.19455,161,39,19,11.86275921,16.744,22.048,9.5,4,1,3,0.10816,1,1,42.8279196,53.43731358,1,1,0,0,16.536,22.204,9.25,16.536,22.204,9.25,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
Tol1-1_Subset_4.tif,16.432,21.84,9.5,5,239,4,1,0.05949,1,1,16,0.416,0.05949,1,2,1,0,2,0,0.4267076,0.416,0.185704,0.077252864,16.432,21.84,9.5,0.09444,158,41,19,11.50120689,16.432,21.84,9.5,5,1,4,0.05949,1,1,36.34637813,50.78545292,1,1,0,0,16.432,21.632,9.5,16.432,21.632,9.5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Tol1-1_Subset_5.tif,13.312,6.552,9,8,237,2,1,0.03245,1,1,19,0.208,0.03245,1,2,1,0,2,0,0.445687796,0.208,0.13178,0.02741024,13.312,6.552,9,0.14334,128,188,18,8.753949509,13.312,6.552,9,8,1,5,0.03245,1,1,80.98871943,56.90344029,1,1,0,0,13.312,6.448,9,13.312,6.448,9,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Tol1-1_Subset_8.tif,6.76,8.008,8.5,10,233,16,1,11.40006,2.5,0.4,319,44.1606,11.40006,13,33,38,1.909090909,12,0.523809524,0.573312149,2.350895284,0.288347647,0.677875124,6.76,8.008,8.5,0.2013,65,174,17,6.069944316,6.76,8.008,8.5,10,1,8,11.40006,2.5,0.4,47.8775151,56.56140361,0.071969697,5.047348485,0.086956522,0.059501263,7.124,5.304,6.25,6.474,7.141335,8.25,2.792543626,20,0,0,13,0,17,3,0,0,0,0,0,0,0,0
Tol1-1_Subset_6.tif,18.096,22.672,8,12,236,5,1,0.21632,1,1,25,0.90998,0.21632,1,2,1,0,2,0,0.550158051,0.909973267,0.327323333,0.297855483,18.096,22.672,8,0.11258,174,33,16,13.10693557,18.096,22.672,8,12,1,6,0.21632,1,1,183.2016399,53.08897348,1,1,0,0,18.1091,22.412,8.166665,18.1091,22.412,8.166665,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
Tol1-1_Subset_7.tif,21.84,21.944,8,14,235,2,1,0.05408,1,1,28,0.208,0.05408,1,2,1,0,2,0,0.575362739,0.208,0.147853333,0.030753493,21.84,21.944,8,0.18121,210,40,16,15.65126193,21.84,21.944,8,14,1,7,0.05408,1,1,38.18453823,53.19210639,1,1,0,0,21.84,21.84,8,21.84,21.84,8,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Tol1-1_Subset_12.tif,7.8,12.376,8,16,234,14,1,0.50294,1,1,430,2.4305,0.50294,1,2,1,0,2,0,0.513292993,2.430493147,0.295137333,0.717329266,7.8,12.376,8,0.05953,75,132,16,1.614895662,7.8,12.376,8,16,1,12,0.50294,1,1,59.09536756,58.90125683,1,1,0,0,7.297165,11.804,7.62963,7.297165,11.804,7.62963,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Tol1-1_Subset_13.tif,13.208,11.856,8,17,227,5,1,0.07571,1,1,436,0.78217,0.07571,1,2,1,0,2,0,0.351059803,0.782171096,0.168235,0.131588554,13.208,11.856,8,0.104,127,137,16,5.06525261,13.208,11.856,8,17,1,13,0.07571,1,1,50.26193362,55.36510271,1,1,0,0,13.132335,11.596,7.75,13.132335,11.596,7.75,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Tol1-1_Subset_15.tif,12.168,5.096,8,21,231,3,1,0.05408,1,1,473,0.44123,0.05408,1,2,1,0,2,0,0.395039829,0.441234631,0.2144875,0.094639313,12.168,5.096,8,0.17156,117,202,16,9.381419082,12.168,5.096,8,21,1,15,0.05408,1,1,55.57749571,49.31276691,1,1,0,0,12.324,4.94,8,12.324,4.94,8,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Tol1-1_Subset_9.tif,17.784,22.88,7.5,23,230,5,1,0.16765,1,1,337,0.57468,0.16765,1,2,1,0,2,0,0.60945802,0.574680667,0.223945,0.128696862,17.784,22.88,7.5,0.20917,171,31,15,13.01662936,17.784,22.88,7.5,23,1,9,0.16765,1,1,115.3540527,49.28869461,1,1,0,0,17.524,22.776,7.5,17.524,22.776,7.5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Tol1-1_Subset_16.tif,21.112,22.256,7.5,25,229,2,1,0.05408,1,1,476,0.23586,0.05408,1,2,1,0,2,0,0.540314041,0.235862461,0.219933333,0.051874017,21.112,22.256,7.5,0.25321,203,37,15,15.20144204,21.112,22.256,7.5,25,1,16,0.05408,1,1,49.69033912,55.03952644,1,1,0,0,21.164,22.152,7.5,21.164,22.152,7.5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Tol1-1_Subset_10.tif,12.2027,14.1093,7.3333,27,202,26,3,3.48275,2,0.5,377,9.38867,3.48275,4,6,5,1,6,1,0.687249089,4.343742039,0.379071852,1.646590339,12.20267,14.10933,7.33333,0.42799,117,115,15,3.698160498,12.2027,14.1093,7.3333,27,3,10,3.48275,2,0.5,63.69639833,55.14430306,0.333333333,1.933333333,0,0.311111111,12.168,14.404,6.69136,11.561335,15.218665,6.49383,1.034765474,2,0,0,4,0,2,0,0,0,0,0,0,0,0,0
Tol1-1_Subset_11.tif,8.528,13.728,7.5,29,247,9,1,0.60029,1,1,415,1.21573,0.60029,1,2,1,0,2,0,0.792897497,1.215725454,0.301302,0.366300511,8.528,13.728,7.5,0.04827,82,119,15,0,8.528,13.728,7.5,29,1,11,0.60029,1,1,45.50040689,52.10113126,1,1,0,0,8.216,13.26,7.483795,8.216,13.26,7.483795,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Tol1-1_Subset_17.tif,9.88,13.624,7.5,30,216,4,1,0.11898,1,1,481,0.70398,0.11898,1,2,1,0,2,0,0.463886657,0.703983059,0.271994,0.191479168,9.88,13.624,7.5,0.19594,95,120,15,1.3559941,9.88,13.624,7.5,30,1,17,0.11898,1,1,56.81267008,47.15594039,1,1,0,0,9.828,13.832,7.25,9.828,13.832,7.25,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Tol1-1_Subset_18.tif,6.344,11.752,7.5,33,215,14,1,0.41642,1,1,496,1.86863,0.41642,1,2,1,0,2,0,0.532671169,1.868632133,0.245086667,0.457976821,6.344,11.752,7.5,0.08518,61,138,15,2.94523887,6.344,11.752,7.5,33,1,18,0.41642,1,1,55.75415036,57.38132039,1,1,0,0,6.76,12.48,7.25,6.76,12.48,7.25,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Tol1-1_Subset_14.tif,6.136,11.44,7.5,34,226,2,1,1.33578,2,0.5,444,4.36321,1.33578,3,4,3,0.75,3,1.333333333,0.62433757,0.368604463,0.22447,0.082740644,6.136,11.44,7.5,0.12728,59,141,15,3.310076736,6.136,11.44,7.5,34,1,14,1.33578,2,0.5,66.40308851,62.01423333,0.5,1.5,0,0.5,5.044,10.192,7,6.014665,11.301335,7.5,1.55653933,2,1,0,3,0,1,0,0,0,0,0,0,0,0,0
Tol1-1_Subset_19.tif,5.928,10.4,7.5,38,224,11,1,0.16224,1,1,508,1.33115,0.16224,1,2,1,0,2,0,0.393931337,1.331151088,0.15709,0.209110524,5.928,10.4,7.5,0.14754,57,151,15,4.223219625,5.928,10.4,7.5,38,1,19,0.16224,1,1,37.11092747,49.70915115,1,1,0,0,5.616,9.828,7.5,5.616,9.828,7.5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Tol1-1_Subset_20.tif,13.416,10.088,7.5,39,214,4,1,0.0649,1,1,513,0.7239,0.0649,1,2,1,0,2,0,0.337861044,0.723904685,0.160882,0.116463233,13.416,10.088,7.5,0.104,129,154,15,6.094435495,13.416,10.088,7.5,39,1,20,0.0649,1,1,57.51393088,56.82831416,1,1,0,0,13.312,9.88,7.25,13.312,9.88,7.25,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Tol1-1_Subset_21.tif,9.152,14.04,7,49,201,8,1,0.34611,1,1,522,1.27896,0.34611,1,2,1,0,2,0,0.586993986,1.278963839,0.235757778,0.301525673,9.152,14.04,7,0.08516,88,116,14,0.858323948,9.152,14.04,7,49,1,21,0.34611,1,1,51.00667974,62.44733802,1,1,0,0,9.568,14.404,6.75,9.568,14.404,6.75,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Tol1-1_Subset_25.tif,13,9.152,7,52,212,19,1,0.23254,1,1,1316,2.16125,0.23254,1,2,1,0,2,0,0.370127531,2.161242895,0.1517405,0.327948077,13,9.152,7,0.08492,125,163,14,6.417831409,13,9.152,7,52,1,25,0.23254,1,1,123.5310711,60.27353912,1,1,0,0,12.584,8.164,7,12.584,8.164,7,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Tol1-1_Subset_22.tif,9.776,15.704,6.5,63,199,18,1,0.73008,1,1,541,2.5228,0.73008,1,2,1,0,2,0,0.607014232,2.522793889,0.258082105,0.651087958,9.776,15.704,6.5,0.26261,94,100,13,2.542062155,9.776,15.704,6.5,63,1,22,0.73008,1,1,98.28363891,52.37657101,1,1,0,0,8.944,14.768,6.5,8.944,14.768,6.5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Tol1-1_Subset_23.tif,7.696,14.248,6.5,65,200,6,1,25.51494,2,0.5,1079,101.95522,25.51494,31,67,77,1.835820896,12,0.544715447,0.564478756,0.676788282,0.283958571,0.192179834,7.696,14.248,6.5,0.03494,74,114,13,1.400936829,7.696,14.248,6.5,65,1,23,25.51494,2,0.5,49.13525886,47.34355016,0.034825871,7.385798281,0.083333333,0.03120006,10.816,17.42,4,7.436,14.092,6.5,5.361901155,73,0,0,31,0,28,3,3,2,0,0,0,0,0,0
